"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.930295042E0,5.523934960E-4,6.279572845E-4,9.716339409E-4
3.940304042E0,2.330144867E-3,-1.340739429E-3,-6.679811049E-4
3.950284042E0,4.648417234E-5,-2.613730729E-3,1.695831306E-4
3.960293042E0,-7.067322731E-4,1.027574763E-3,-1.516585005E-3
3.970273042E0,3.192401491E-3,-1.637451351E-3,4.922375083E-4
3.980282042E0,-2.717316616E-3,9.111110121E-4,4.293811508E-4
3.990292042E0,-3.364505246E-4,-3.389772028E-4,-3.746270668E-4
4.000271042E0,-1.473431475E-4,-3.590820357E-3,6.846222095E-4
4.010281042E0,-7.542142645E-3,8.692477830E-3,1.195150311E-3
4.020260042E0,8.024238050E-4,3.510992974E-4,6.627996918E-4
4.030270042E0,-8.494174108E-5,2.421755344E-4,-8.064662106E-4
4.040280042E0,2.593835816E-4,8.566901088E-4,-1.431398559E-4
4.050259042E0,-5.486197770E-4,1.316884533E-3,3.759101965E-4
4.060269042E0,6.117196754E-4,4.881080240E-4,1.297621755E-3
4.070248042E0,-1.062077004E-3,1.556303352E-3,-3.202485386E-4
4.080258042E0,-1.934540458E-3,2.267895266E-3,-1.107724383E-3
4.090268042E0,2.527586184E-3,-1.954546198E-3,5.807199050E-4
4.100247042E0,-2.846269868E-3,2.649059519E-3,-1.494399039E-3
4.110257042E0,1.657135785E-3,-8.703079075E-4,5.618275609E-4
4.120236042E0,4.100427032E-5,1.346446574E-3,-4.243361764E-5
4.130246042E0,5.989363417E-4,1.648012549E-4,1.313381712E-3
4.140256042E0,3.365986049E-5,1.303624362E-3,-3.496138379E-4
4.150235042E0,8.337396197E-3,-4.555862397E-3,-1.252958085E-3
4.160245042E0,5.674269050E-4,2.183318138E-4,6.456018891E-4
4.170224042E0,-1.477880403E-3,-3.641024232E-4,-4.545499105E-4
4.180234042E0,3.194386140E-3,-1.785572618E-3,-9.654206224E-5
4.190243042E0,1.349082217E-3,-1.370118931E-3,1.564737875E-3
4.200223042E0,-3.537339624E-3,3.349030390E-3,1.158253057E-3
4.210232042E0,7.535452023E-4,-1.026276499E-3,1.350000734E-3
4.220212042E0,2.302307636E-3,-8.319187909E-4,-3.919214942E-4
4.230221042E0,2.533736639E-3,-8.670724928E-4,4.927807022E-4
4.240231042E0,-1.486695372E-3,8.112341166E-4,-3.556541633E-4
4.250210042E0,5.730737001E-3,-3.701491281E-3,7.498241030E-4
4.260220042E0,7.878327742E-4,-1.141959801E-3,-1.975933556E-4
4.270199042E0,-1.460674219E-3,8.191913366E-4,-8.705742657E-4
4.280209042E0,-2.617598511E-3,1.835150644E-3,7.816823199E-6
4.290219042E0,-4.886677489E-4,-1.606233418E-4,-3.474487457E-4
4.300198042E0,9.731529281E-5,-5.206242204E-4,-3.833284136E-4
4.310208042E0,-4.931078292E-4,-1.623438671E-3,5.955528468E-5
4.320218042E0,1.488620415E-3,-2.366844565E-3,5.220097955E-4
4.330197042E0,2.211668529E-3,-4.559691995E-3,2.716726158E-4
4.340207042E0,-2.871933393E-4,1.452386379E-3,7.525689434E-4
4.350186042E0,-8.016219363E-3,5.784017965E-3,-7.061404176E-5
4.360196042E0,-1.760309096E-3,1.159155741E-3,2.090174239E-4
4.370205042E0,2.972492948E-4,1.213327050E-5,4.801270552E-4
4.380185042E0,-1.301859971E-3,2.245785668E-3,3.432643134E-4
4.390194042E0,-9.732260369E-4,8.028838784E-4,-1.454635523E-3
4.400174042E0,-6.708549336E-5,-7.586982101E-4,-3.353676293E-4
4.410183042E0,3.997376189E-5,-1.674760133E-4,3.573205322E-4
4.420193042E0,-3.495080397E-3,2.287002280E-3,2.525146119E-4
4.430124875E0,-1.476936974E-3,2.243835479E-4,-3.975632135E-4
4.440133875E0,-1.433165744E-4,-1.129128039E-3,-4.115987103E-4
4.450113875E0,7.205144037E-3,-4.922268912E-3,4.962729290E-4
4.460122875E0,6.808564067E-4,-1.599542797E-3,3.638397902E-4
4.470132875E0,1.216684468E-3,-2.405308187E-4,5.997321568E-5
4.480111875E0,-7.603568956E-4,1.206588000E-3,1.073144842E-3
4.490121875E0,-1.540929545E-3,-1.308526844E-4,-8.603101596E-4
4.500100875E0,-8.027563803E-3,6.305577233E-3,1.009521075E-3
4.510110875E0,-3.462905064E-3,1.599239185E-3,1.879360061E-4
4.520120875E0,5.489410833E-3,-3.507854417E-3,1.396519714E-3
4.530099875E0,2.261126414E-3,-3.125689924E-3,9.376569651E-4
4.540109875E0,-1.317034010E-3,8.549652994E-4,3.008691128E-4
4.550088875E0,2.523510717E-3,-1.286482438E-3,6.995443255E-4
4.560098875E0,8.454527706E-4,-1.043869182E-3,2.744430676E-4
4.570108875E0,-1.900922507E-5,2.730637789E-4,2.174514811E-4
4.580087875E0,1.130451448E-3,3.611035645E-4,-3.201793879E-4
4.590097875E0,-7.167174481E-4,8.740276098E-4,-1.305623446E-4
4.600076875E0,1.768629998E-3,-1.301711425E-3,-1.447035465E-4
4.610086875E0,5.195662379E-5,-4.862528294E-4,-2.470442094E-3
4.620095875E0,1.538543962E-3,-2.142041922E-6,1.868864056E-4
4.630075875E0,3.129783086E-3,-1.959299669E-3,-4.458806943E-4
4.640084875E0,1.013418660E-3,-1.038882881E-3,-9.963132907E-4
4.650064875E0,-2.794901840E-3,2.064498141E-3,-5.478370003E-4
4.660073875E0,-7.779365405E-4,1.728884876E-3,-3.894604743E-5
4.670083875E0,1.021827571E-3,-1.495670527E-3,-8.839671500E-4
4.680062875E0,2.292096615E-4,-1.851500943E-3,-3.322358243E-4
4.690072875E0,-2.565514296E-5,3.418792039E-4,1.071859151E-4
4.700051875E0,-6.219432689E-4,-7.718596607E-4,4.110150039E-4
4.710061875E0,3.972481936E-4,-1.634189859E-3,1.374014071E-3
4.720071875E0,4.621344618E-3,-4.577219486E-3,-1.418636180E-3
4.730050875E0,5.482230335E-5,-1.410454512E-3,-1.754728146E-5
4.740060875E0,2.160249744E-3,-1.737643033E-4,8.129919879E-4
4.750039875E0,2.499004360E-3,-7.149185985E-4,-1.270398963E-3
4.760049875E0,-8.875336498E-4,4.283536226E-3,-5.411915481E-5
4.770059875E0,4.991739988E-4,1.921225339E-4,-2.935179509E-5
4.780038875E0,-8.942466229E-5,-1.298870891E-3,-5.399240181E-4
4.790048875E0,-4.268474877E-4,5.299225450E-4,-1.491737785E-3
4.800027875E0,2.564273309E-3,-1.997619867E-3,-1.508540474E-3
4.810037875E0,-3.514125478E-3,1.009354368E-3,6.139324978E-5
4.820047875E0,-2.578290645E-3,1.006690785E-3,-4.245194141E-4
4.830026875E0,8.593546227E-5,-9.912122041E-4,-2.584343310E-3
4.840036875E0,-2.301125787E-4,-4.183296114E-4,-9.070988744E-5
4.850015875E0,-3.070107661E-3,1.202203333E-3,8.935944643E-4
4.860025875E0,-2.458385658E-3,-4.348456860E-4,2.879421227E-4
4.870034875E0,-1.394452993E-3,-9.094215930E-4,-2.239174210E-4
4.880014875E0,-3.387392964E-3,2.999652177E-3,1.282608020E-3
4.890023875E0,-2.206284553E-4,-8.803065866E-4,-3.320665564E-4
4.900003875E0,2.143697813E-3,-1.076199114E-3,1.491018571E-3
4.910012875E0,1.216651872E-3,-1.067142934E-3,2.180277370E-4
4.920022875E0,4.440561403E-3,-2.455504611E-3,1.495536417E-4
4.930001875E0,1.149160322E-3,-1.666942611E-3,1.559697324E-3
4.940011875E0,-8.287350647E-4,-2.190640196E-3,-7.828508969E-4
4.949990875E0,-2.875640523E-3,3.066174686E-3,-3.681967501E-4
4.960000875E0,6.210054271E-4,-1.524491236E-3,1.458224724E-3
4.970010875E0,2.849143930E-4,5.040373653E-4,-4.885459784E-4
4.979989875E0,2.949774731E-3,-1.278629526E-3,-2.039333340E-4
4.989999875E0,6.802282296E-4,-2.721138299E-5,-5.093978252E-4
4.999978875E0,2.477391623E-3,-3.014979884E-3,6.298981607E-4
5.009988875E0,1.500556245E-4,2.119062468E-3,-5.030105822E-4
5.019998875E0,-3.220316023E-3,1.899681985E-3,1.559621771E-3
5.029977875E0,5.408660509E-4,-4.572160542E-4,7.494881283E-4
5.039987875E0,4.094196483E-4,1.421943307E-5,-8.161317091E-4
5.049966875E0,2.323965542E-3,1.337809488E-3,4.435435403E-4
5.059976875E0,-1.578750089E-4,4.710759968E-4,1.502046362E-4
5.069986875E0,1.950283535E-3,-3.295166418E-3,3.677848727E-4
5.079965875E0,-5.858414806E-4,1.043643802E-3,1.605145051E-3
5.089975875E0,-7.472289726E-4,2.201944590E-4,-1.751780510E-4
5.099954875E0,-5.958691239E-3,2.996567637E-3,6.969477981E-4
5.109964875E0,-8.190567605E-4,1.283090562E-3,3.571284469E-4
5.119973875E0,-4.824979231E-3,5.264410749E-3,2.741792705E-4
5.129953875E0,-7.363362238E-5,9.734556079E-5,-3.508646041E-4
5.139962875E0,-8.827899583E-4,-4.502050579E-4,1.401600544E-3
5.149942875E0,-8.534952067E-4,2.091936767E-4,-1.457036473E-3
5.159951875E0,-8.097700775E-4,1.120302826E-3,-8.847762365E-4
5.169961875E0,2.376968972E-3,-2.213975415E-3,-1.272798749E-3
5.179940875E0,7.332828827E-4,5.037505180E-4,-1.183861867E-3
5.189950875E0,3.607072867E-4,-1.668334007E-4,5.858086515E-4
5.199929875E0,3.442671150E-4,-8.228365332E-4,1.398050226E-4
5.209939875E0,-8.858465590E-4,2.072818577E-3,-3.326397855E-4
5.219949875E0,-4.890090786E-3,2.942886204E-3,-7.624141872E-4
5.229928875E0,5.337032489E-4,1.598522067E-3,-2.217926085E-4
5.239938875E0,1.891459338E-3,-1.073442400E-5,-2.074199961E-3
5.249917875E0,2.578022890E-3,-3.069907427E-3,6.751390174E-5
5.259927875E0,8.221543394E-4,-2.000406384E-4,5.134728272E-4
5.269937875E0,1.033875626E-3,-7.939897478E-5,1.543050981E-3
5.279916875E0,1.643063501E-3,-9.831096977E-4,2.106418833E-5
5.289926875E0,-2.300012391E-3,3.407467157E-4,1.947022974E-4
5.299905875E0,-1.003848854E-3,1.516645774E-3,-1.231958391E-3
5.309915875E0,-1.103584655E-4,-8.178800344E-4,-7.033208385E-4
5.319925875E0,1.935572829E-3,-4.354305565E-4,-5.141254514E-4
5.329904875E0,4.735354800E-3,-2.751315013E-3,6.777513772E-5
5.339914875E0,3.146929666E-4,-1.070836559E-3,-1.015584916E-3
5.349893875E0,1.042800955E-3,6.948392838E-4,1.444909372E-3
5.359903875E0,8.471449837E-4,1.375200227E-3,2.075962257E-4
5.369912875E0,2.404768020E-4,-2.270402387E-3,2.969708294E-5
5.379892875E0,-1.512625720E-3,9.925253689E-4,5.422474351E-4
5.389901875E0,5.436008796E-4,4.345942289E-4,-3.778911196E-5
5.399881875E0,-1.754319295E-3,2.032622695E-3,1.255231095E-3
5.409890875E0,-2.688556444E-3,-1.176130027E-4,1.125801471E-3
5.419900875E0,2.756168135E-3,-1.318607479E-3,7.392051630E-4
5.429863500E0,1.090094447E-3,-9.103436023E-4,7.099104114E-4
5.439873500E0,-3.740246408E-3,1.215089113E-3,-3.714964259E-4
5.449852500E0,-4.803994671E-5,-6.824135780E-4,-3.579142503E-4
5.459862500E0,-7.130694576E-4,1.946818084E-4,-3.330875188E-5
5.469872500E0,8.416837081E-4,-7.720459253E-4,1.544440165E-4
5.479851500E0,-1.056525856E-3,1.706730574E-3,1.017061761E-3
5.489861500E0,3.390420694E-3,-1.100772992E-3,1.251419773E-3
5.499840500E0,-4.137055948E-3,1.960156485E-3,1.455151942E-4
5.509850500E0,6.358614191E-4,6.602667272E-4,1.572436886E-3
5.519860500E0,-3.656329121E-3,1.262843609E-3,-9.096360300E-4
5.529839500E0,1.884643454E-3,-6.106887013E-4,-5.575662944E-4
5.539849500E0,-1.993137877E-3,-9.524170309E-4,1.772441901E-4
5.549828500E0,-6.975098513E-4,2.625806257E-3,-1.061125891E-3
5.559838500E0,6.160777994E-4,-4.015106708E-3,1.171972137E-3
5.569847500E0,-8.643730544E-4,8.909702301E-4,-6.733322516E-4
5.579827500E0,-5.921167322E-4,1.397635788E-4,-2.817399800E-4
5.589837500E0,-1.512505114E-3,5.400367081E-4,4.474336747E-4
5.599816500E0,-2.523638308E-3,-9.655375034E-4,4.059665371E-4
5.609826500E0,2.055134624E-3,-1.346370205E-3,-3.961776383E-4
5.619835500E0,-5.104215816E-4,2.142388374E-3,-2.511861967E-3
5.629815500E0,2.284565475E-3,1.980140805E-4,-2.080695936E-3
5.639824500E0,1.446286682E-3,2.257607877E-3,1.474867924E-3
5.649804500E0,-1.521422528E-4,-5.907565355E-5,-9.874906391E-4
5.659813500E0,2.140492201E-3,9.027738124E-4,3.222590312E-4
5.669823500E0,-1.792197581E-3,1.401582733E-3,-9.107848164E-4
5.679802500E0,1.152801793E-3,4.459191114E-4,1.191654592E-3
5.689812500E0,-1.261087134E-3,1.167524606E-4,1.407370670E-3
5.699791500E0,6.203786936E-3,-5.065748468E-3,7.962938398E-4
5.709801500E0,9.187445976E-4,1.314096153E-4,-8.201668970E-5
5.719811500E0,1.742765307E-3,-1.896219328E-3,-1.007599058E-3
5.729790500E0,1.488635316E-4,1.493452117E-3,1.246767002E-3
5.739800500E0,-2.726425882E-3,-9.063407779E-4,2.859216183E-4
5.749779500E0,5.818592850E-3,-5.514942110E-3,5.628904328E-4
5.759789500E0,-1.803136431E-3,1.063721254E-3,1.231656526E-3
5.769799500E0,-2.865737770E-3,2.334048972E-3,1.211682800E-3
5.779778500E0,-9.220642969E-4,4.206988961E-4,1.552698086E-3
5.789788500E0,1.054267399E-3,-1.331128180E-3,-6.691771559E-4
5.799767500E0,-3.229039721E-3,3.220131621E-3,3.799458500E-4
5.809777500E0,-2.625301015E-3,2.257131040E-3,1.501149964E-4
5.819786500E0,3.187405411E-3,-6.656423211E-4,-1.421094406E-3
5.829766500E0,5.819043145E-5,5.948320031E-4,-1.273821574E-3
5.839775500E0,2.252119593E-3,-9.135268629E-4,1.392368809E-3
5.849755500E0,-8.746981621E-4,5.658585578E-4,5.074003711E-4
5.859764500E0,-1.926003024E-4,2.310616896E-3,-1.604931895E-4
5.869774500E0,1.436823234E-2,-1.028666832E-2,-2.092290670E-4
5.879753500E0,4.808426835E-3,-3.575947136E-3,-1.381970942E-3
5.889763500E0,1.567360014E-3,-1.419851556E-3,9.112767875E-4
5.899743500E0,-5.613061134E-3,4.528740421E-3,-2.933291253E-4
5.909752500E0,-1.253513619E-4,3.907214850E-4,-1.220877748E-4
5.919762500E0,-2.036129590E-3,2.387084067E-3,1.670951024E-4
5.929741500E0,-2.787939738E-3,3.396155313E-3,-2.371727023E-4
5.939751500E0,-2.715708688E-4,-1.375306398E-3,1.353038591E-3
5.949730500E0,4.389602691E-4,-1.321416348E-4,3.732615151E-4
5.959740500E0,-5.515199155E-3,1.896951348E-3,-3.327848390E-6
5.969750500E0,-2.808362246E-3,2.377120778E-3,-2.858892549E-4
5.979729500E0,3.603678197E-4,-1.060940325E-3,-1.231597736E-3
5.989739500E0,-7.533663884E-4,8.320342749E-4,2.051775809E-4
5.999718500E0,1.467037015E-3,-1.465011388E-3,9.954187553E-4
6.009728500E0,-1.444863155E-3,2.375468612E-4,1.376145519E-4
6.019738500E0,1.066483092E-3,4.918426275E-4,-6.569083780E-5
6.029717500E0,2.358900383E-5,-9.907390922E-4,7.572260220E-4
6.039727500E0,1.223860309E-3,-1.984028146E-3,9.890100919E-4
6.049706500E0,-1.434069127E-4,4.271976650E-4,-2.557514235E-4
6.059716500E0,-4.926524125E-4,-2.728123218E-4,-2.793499734E-4
6.069725500E0,2.699678764E-3,-1.127153635E-3,2.626031637E-4
6.079705500E0,-1.162867993E-3,3.027608618E-3,-1.045668032E-4
6.089714500E0,-9.135962464E-4,9.386986494E-5,-1.451859716E-3
6.099724500E0,3.050189465E-3,-2.721827477E-3,-1.482349588E-3
6.109703500E0,-2.556030639E-3,1.121114939E-3,-8.599688299E-4
6.119713500E0,-4.082582891E-4,7.020607591E-4,6.179185584E-5
6.129692500E0,4.801722243E-4,7.124468684E-4,-5.728392862E-4
6.139702500E0,1.197438687E-4,2.839751542E-4,-1.011441927E-3
6.149712500E0,-1.131942030E-3,5.705300719E-4,9.188172407E-4
6.159691500E0,-3.668828867E-4,-1.599980518E-3,6.732409820E-4
6.169701500E0,-4.535528831E-3,3.723146394E-3,5.592575762E-4
6.179680500E0,-1.565579791E-3,7.401183248E-4,-1.622796990E-3
6.189690500E0,-2.188193612E-4,3.773961216E-4,-3.814974334E-4
6.199700500E0,-1.193998381E-3,7.802154869E-4,-3.355233930E-4
6.209679500E0,-3.412542865E-4,1.847315580E-4,4.501091316E-4
6.219689500E0,-1.525815111E-3,4.329271615E-4,-9.314017370E-5
6.229668500E0,6.116274744E-5,-5.336664617E-5,-8.728122339E-5
6.239678500E0,-4.221173003E-5,1.587849110E-4,-9.675370529E-5
6.249688500E0,-1.486443914E-3,-1.386914402E-3,-3.135350998E-4
6.259667500E0,2.059750259E-4,-5.556978285E-4,-5.136104301E-5
6.269677500E0,-1.509100664E-3,2.224376425E-3,-3.094214480E-4
6.279656500E0,1.348097809E-3,-1.291552559E-3,-3.379336558E-4
6.289666500E0,-1.866817474E-4,1.026196405E-3,-2.873335034E-4
6.299675500E0,-3.759879619E-4,3.444701433E-4,8.008473087E-4
6.309655500E0,-1.365352422E-3,-1.382589340E-3,-6.359282415E-4
6.319664500E0,-1.530456822E-3,1.016311347E-3,-2.330124844E-4
6.329644500E0,1.967072487E-3,-1.350706443E-3,4.342361353E-5
6.339653500E0,1.039686613E-3,-8.963495493E-4,-2.066933084E-4
6.349663500E0,-1.246636733E-3,-4.207100719E-4,1.190933515E-3
6.359642500E0,-1.134616323E-4,-6.864927709E-4,-3.465092741E-4
6.369652500E0,3.140831366E-3,-3.472587094E-3,6.363890134E-5
6.379631500E0,-2.571205143E-3,9.461548179E-4,-9.803520516E-5
6.389641500E0,-6.156456657E-4,-7.311049849E-4,-3.017669078E-4
6.399651500E0,6.681680679E-5,2.773327753E-3,1.304801553E-4
6.409630500E0,-6.458451971E-4,-1.346316189E-3,-2.532813232E-4
6.419640500E0,-6.204481237E-3,4.381932318E-3,6.623333320E-6
6.429575042E0,-1.448608004E-3,8.812062442E-4,1.193327946E-3
6.439585042E0,-1.768910792E-3,1.245966181E-3,-1.161593478E-3
6.449595042E0,-3.480524290E-3,9.711273015E-4,-5.892801564E-4
6.459574042E0,-2.079692204E-3,7.897987962E-4,3.961729817E-4
6.469584042E0,-1.757449470E-3,3.737919033E-3,3.738026135E-4
6.479563042E0,-6.716409698E-4,3.136750311E-4,1.479079016E-3
6.489573042E0,2.088006586E-4,-4.085749388E-4,-1.514047850E-3
6.499583042E0,-1.420103945E-4,1.191850752E-4,-1.462257467E-3
6.509562042E0,-1.061333809E-3,1.024926081E-3,8.786609396E-4
6.519572042E0,-1.323655248E-3,1.192763448E-3,-7.671110798E-4
6.529551042E0,-1.531381626E-3,5.528051406E-4,2.744512167E-4
6.539561042E0,4.530539736E-4,-1.123744994E-3,9.848852642E-4
6.549570042E0,9.899474680E-4,-1.153305173E-3,-6.369799376E-4
6.559550042E0,-1.373429317E-3,4.800483584E-4,4.947453272E-4
6.569559042E0,-3.085042816E-3,2.941608429E-3,6.904876791E-4
6.579539042E0,-1.334873959E-3,2.662926912E-3,1.087398268E-3
6.589548042E0,5.897926167E-4,-1.783985645E-4,8.831336163E-4
6.599558042E0,5.035903305E-4,3.756769001E-4,3.870634828E-4
6.609537042E0,-4.866407719E-3,2.872657031E-3,-4.710070789E-4
6.619547042E0,-5.936010275E-3,4.334239289E-3,1.154086785E-3
6.629526042E0,1.155721024E-3,1.615684479E-3,-1.668410841E-4
6.639536042E0,-3.075436689E-4,-3.566611558E-4,-4.665981978E-4
6.649546042E0,-1.583463978E-3,-3.699772060E-4,-3.922958858E-4
6.659525042E0,-1.123623922E-3,4.386641085E-4,1.733620418E-3
6.669535042E0,2.339551225E-3,-3.182169050E-3,3.365261946E-4
6.679514042E0,-2.089646179E-3,1.913957298E-3,5.396276247E-4
6.689524042E0,7.503489032E-4,-1.276509836E-3,1.835629810E-4
6.699534042E0,-3.760746680E-3,1.987203956E-3,-5.045726430E-4
6.709513042E0,1.333272085E-4,-8.233822882E-5,5.495757796E-5
6.719523042E0,-3.274390474E-5,-6.386488676E-4,1.749287825E-3
6.729502042E0,-1.623202115E-5,7.342100143E-4,-3.546094522E-4
6.739512042E0,-5.570188165E-3,2.828806639E-3,9.488929063E-4
6.749522042E0,1.409603283E-4,2.506297082E-3,1.191773219E-3
6.759501042E0,2.020566724E-3,-1.848192886E-3,6.201285869E-4
6.769511042E0,-2.172580454E-3,2.823257819E-3,9.333163034E-4
6.779490042E0,4.487922415E-4,7.389057428E-4,-5.793536548E-4
6.789500042E0,-9.230021387E-4,1.448372379E-3,-1.348720398E-4
6.799509042E0,-1.936408691E-3,-1.620687544E-4,-9.049323853E-4
6.809489042E0,-2.602465451E-3,4.810839891E-4,1.557160285E-3
6.819498042E0,-3.247257788E-3,2.517625690E-3,1.264574123E-3
6.829478042E0,-1.031507738E-3,1.312278211E-3,1.254720381E-3
6.839487042E0,-2.510063350E-4,1.258179545E-3,2.884999849E-4
6.849497042E0,2.941424027E-4,1.092530787E-3,5.452288315E-4
6.859476042E0,2.926234156E-4,5.239807069E-5,-9.950979147E-4
6.869486042E0,4.105205648E-3,-2.544982359E-3,-1.313612098E-3
6.879465042E0,1.091531012E-3,-4.690568894E-4,8.792730514E-4
6.889475042E0,-1.346326899E-3,5.690436810E-4,6.478445139E-4
6.899485042E0,-2.905889414E-3,4.040066153E-3,8.864775300E-4
6.909464042E0,3.426345065E-4,1.263985410E-3,3.455895931E-4
6.919474042E0,7.739849389E-3,-3.262000158E-3,8.355178870E-4
6.929453042E0,-9.140926413E-4,5.905274302E-4,1.687196898E-3
6.939463042E0,-5.512237549E-4,-2.149045467E-4,2.595523838E-4
6.949473042E0,7.310427725E-3,-6.526596844E-3,-7.660309784E-4
6.959452042E0,-1.208861358E-4,1.501621678E-3,-4.584190901E-4
6.969462042E0,5.518281832E-4,-1.041963696E-3,4.790136591E-4
6.979441042E0,-1.126126852E-3,2.902332693E-3,1.293282141E-3
6.989451042E0,-7.044989616E-5,-2.615023404E-4,1.566788880E-3
6.999460042E0,-2.848628908E-3,3.249451518E-3,5.968958139E-4
7.009440042E0,2.430351451E-4,-1.281384379E-3,-1.828777604E-4
7.019449042E0,-8.409149013E-4,1.241663471E-3,-1.502793282E-3
7.029459042E0,1.428565010E-4,1.369228587E-3,9.063018952E-4
7.039439042E0,3.399793059E-6,7.213652134E-4,-1.722730231E-4
7.049448042E0,-6.221765652E-4,-3.625415266E-4,3.675497137E-4
7.059428042E0,1.883971039E-3,-8.490141481E-4,1.591554959E-3
7.069437042E0,4.147053696E-4,-2.668481320E-4,2.007540781E-3
7.079447042E0,-5.820249207E-4,-6.868448108E-4,9.214745369E-4
7.089426042E0,-2.254731953E-6,-3.703497350E-5,-6.903428584E-6
7.099436042E0,-1.520103775E-3,1.571459696E-3,-2.601814922E-4
7.109415042E0,-1.302920282E-6,-6.558559835E-5,4.317075945E-4
7.119425042E0,-3.941234201E-3,7.075034082E-4,1.100196037E-3
7.129435042E0,-7.121516392E-4,1.506717876E-3,-1.383201685E-3
7.139414042E0,-3.847354092E-4,1.288559288E-4,8.722501807E-4
7.149424042E0,1.118086278E-3,-7.087085396E-4,4.900866188E-4
7.159403042E0,8.516227826E-4,3.195982426E-4,7.027364336E-4
7.169413042E0,-1.689032651E-3,1.743590459E-3,-6.940916646E-4
7.179423042E0,3.724526614E-4,-9.385142475E-4,3.724349663E-4
7.189402042E0,8.451631293E-4,-4.801843315E-4,1.177508617E-3
7.199412042E0,-2.081259619E-3,2.212068066E-3,2.131790621E-3
7.209391042E0,-1.368864439E-3,3.513172269E-4,1.266795909E-3
7.219401042E0,-5.998322740E-5,1.877676696E-4,1.222634572E-3
7.229410042E0,8.569192141E-5,9.712707251E-4,9.017237462E-4
7.239390042E0,-1.357980072E-3,2.054259181E-3,8.482770063E-4
7.249399042E0,-1.675961539E-3,7.849950343E-4,1.256273245E-3
7.259379042E0,5.538254045E-4,1.957299188E-3,7.651876658E-4
7.269388042E0,2.305919770E-3,-7.809642702E-4,3.148685209E-5
7.279398042E0,3.992365673E-4,-8.140020072E-4,8.603616152E-4
7.289377042E0,-1.669507008E-3,1.194819808E-3,1.029584091E-4
7.299387042E0,-2.538261469E-3,3.373971209E-3,1.104583964E-3
7.309366042E0,3.227721900E-4,2.276482061E-3,3.064346965E-4
7.319376042E0,-3.525586799E-4,-1.338191330E-3,3.462815657E-4
7.329386042E0,2.375980839E-4,-1.224596053E-4,2.980784047E-4
7.339365042E0,-1.685963478E-3,1.389876008E-3,4.226311576E-4
7.349375042E0,-2.264934592E-3,3.838652745E-3,-1.985398820E-3
7.359354042E0,-2.279429697E-3,6.579514593E-4,7.653608918E-6
7.369364042E0,2.160859294E-3,-2.089897171E-3,1.156541402E-3
7.379374042E0,-9.134057909E-4,9.584184736E-4,-2.588867210E-4
7.389353042E0,-1.170400530E-3,6.519258022E-5,2.098295372E-4
7.399363042E0,4.138801247E-3,-2.320706844E-3,2.051499207E-3
7.409342042E0,-2.455613576E-4,-7.912330329E-5,-1.051349798E-3
7.419352042E0,-2.644294873E-3,2.251980826E-3,2.589006908E-5
7.429319542E0,-6.650337018E-4,7.853787392E-4,-4.180588294E-4
7.439298542E0,-1.044282690E-3,1.440441236E-3,4.745093174E-4
7.449308542E0,5.093238316E-3,-2.897582948E-3,-2.152493689E-4
7.459287542E0,-6.674411707E-4,1.962166280E-3,-3.615105525E-4
7.469297542E0,-1.733238343E-3,5.440339446E-4,2.763164230E-4
7.479306542E0,-1.347404905E-4,-2.022646368E-4,1.383083872E-5
7.489286542E0,-3.487197682E-5,9.041652083E-5,2.588415518E-4
7.499295542E0,3.140051849E-3,-2.552041784E-3,4.579501692E-4
7.509275542E0,3.370754421E-4,1.500489190E-3,1.115484745E-3
7.519284542E0,1.430371776E-5,1.315550879E-3,-3.198797349E-4
7.529294542E0,2.673040144E-4,-1.410460100E-3,1.053246204E-3
7.539273542E0,8.313022554E-4,-2.309622243E-3,-1.181145897E-3
7.549283542E0,-1.332516316E-3,2.168217674E-3,1.164300018E-3
7.559262542E0,-7.043182850E-4,1.135962084E-3,-4.709954374E-4
7.569272542E0,-3.604234196E-3,3.156501800E-3,1.521848142E-3
7.579282542E0,-2.328605857E-3,6.641447544E-4,1.281236415E-3
